session_id,ike_version,ike_mode,encryption_algorithm,key_length_bits,hash_algorithm,dh_group,auth_method,operation_mode,pfs_enabled,sa_lifetime_seconds,risk_score,risk_label,flagged_issues
01780608-28e5-4c01-9316-d22e4f023162,IKEv1,Main,3DES,112,SHA256,1,ECDSA-Sig,Tunnel,True,86400,87,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak DH group 1
9e68436b-3b89-4a14-9979-46bd2c9303a0,IKEv2,Main,3DES,112,MD5,2,ECDSA-Sig,Tunnel,False,3600,100,Critical,Weak encryption 3DES; Weak hash MD5; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
6f911c6d-532e-4a49-ab99-debd1f4574c7,IKEv1,Aggressive,3DES,112,SHA256,21,ECDSA-Sig,Tunnel,True,28800,90,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption 3DES
2312e2bf-3d31-4de8-9f1d-761315d56ce9,IKEv1,Aggressive,AES-128-CBC,128,MD5,20,PSK,Transport,True,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash MD5; PSK with Aggressive Mode is highly risky
e4f3f6df-7163-44e3-8fbb-5577aceab305,IKEv1,Aggressive,3DES,112,SHA1,5,RSA-Sig,Tunnel,True,86400,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption 3DES; Weak hash SHA1; Weak DH group 5
9525a4da-1c54-4c32-98d1-fe70014a3d65,IKEv2,Main,3DES,112,SHA384,20,ECDSA-Sig,Transport,True,3600,40,Moderate,Weak encryption 3DES
566a4b55-bf37-4ebe-99c4-6e3a46383f21,IKEv1,Aggressive,DES,56,SHA512,19,RSA-Sig,Tunnel,True,28800,94,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption DES
6a264760-cc29-4231-b54f-5e0b897546c4,IKEv1,Quick,AES-128-CBC,128,SHA256,31,ECDSA-Sig,Tunnel,True,86400,21,Strong,Legacy IKEv1 used
f4e66768-5c1c-4c72-b724-cdf201417389,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,21,RSA-Sig,Transport,False,86400,49,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
bb091c42-3766-45d6-8964-29608f157ce7,IKEv1,Quick,AES-128-CBC,128,MD5,20,PSK,Tunnel,True,28800,55,Moderate,Legacy IKEv1 used; Weak hash MD5
bcb0b887-c1f8-441b-a27e-7a4a3b5b6348,IKEv1,Aggressive,3DES,112,SHA1,19,RSA-Sig,Transport,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak encryption 3DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
8c34afd8-1485-425d-ab58-65608fdaeb36,IKEv1,Quick,AES-256-GCM,256,SHA384,14,RSA-Sig,Transport,False,28800,36,Strong,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
25a0dbd6-5eda-454b-80e3-471db4f83de6,IKEv2,Main,3DES,112,SHA1,20,ECDSA-Sig,Transport,True,3600,75,Weak,Weak encryption 3DES; Weak hash SHA1
675e5554-208f-43ac-b9f9-b833f7576c11,IKEv2,Main,AES-256-CBC,256,MD5,14,RSA-Sig,Tunnel,True,86400,35,Strong,Weak hash MD5
31beefbd-e601-4040-a70a-556c3ed254a8,IKEv2,Main,AES-256-GCM,256,SHA384,2,ECDSA-Sig,Tunnel,True,28800,31,Strong,Weak DH group 2
4a01334d-becd-4c49-97d3-d889ebe97d31,IKEv2,Main,AES-256-CBC,256,SHA1,5,ECDSA-Sig,Transport,True,3600,60,Weak,Weak hash SHA1; Weak DH group 5
9477ffbb-f754-4c84-a87c-54355adf8f88,IKEv2,Main,3DES,112,MD5,20,ECDSA-Sig,Transport,True,3600,73,Weak,Weak encryption 3DES; Weak hash MD5
a56b754d-9954-4528-9cf7-3d429506d764,IKEv2,Main,ChaCha20-Poly1305,256,MD5,21,PSK,Transport,False,28800,55,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
c2f5d129-e9ce-418a-95bf-3a3a2cf016e3,IKEv2,Main,ChaCha20-Poly1305,256,MD5,1,PSK,Tunnel,False,86400,77,Weak,Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
bb1c9926-09d0-4594-8d1f-dd95d472a540,IKEv2,Main,AES-128-CBC,128,SHA256,2,PSK,Tunnel,True,3600,25,Strong,Weak DH group 2
8d078752-2e0f-4b46-9a6c-caa082d9a742,IKEv1,Aggressive,AES-128-CBC,128,SHA384,20,RSA-Sig,Tunnel,True,3600,47,Moderate,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks
07c03912-e4e2-4314-b823-8bbc40bd3c37,IKEv2,Main,AES-128-CBC,128,SHA384,19,PSK,Transport,False,3600,24,Strong,Perfect Forward Secrecy (PFS) is disabled
8bd4f9da-a54b-4cf4-b9dd-2471536b56b6,IKEv2,Main,3DES,112,MD5,1,PSK,Transport,False,86400,100,Critical,Weak encryption 3DES; Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
9fcf188d-66ef-4f7f-9b97-10102633c556,IKEv2,Main,AES-256-CBC,256,SHA512,31,ECDSA-Sig,Transport,True,3600,2,Low,None
b54ba4d4-07e4-419a-9f8b-0e0984618235,IKEv1,Quick,DES,56,SHA256,19,ECDSA-Sig,Tunnel,False,86400,75,Weak,Legacy IKEv1 used; Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
3b4f12c6-cfd0-47b3-8bb7-1b80385e6959,IKEv2,Main,3DES,112,SHA512,2,ECDSA-Sig,Tunnel,True,3600,67,Weak,Weak encryption 3DES; Weak DH group 2
da797267-2f84-4aa7-91d4-1802690d6dc1,IKEv2,Main,ChaCha20-Poly1305,256,SHA384,31,RSA-Sig,Transport,False,3600,16,Low,Perfect Forward Secrecy (PFS) is disabled
706c8c81-6804-420e-8e51-17a9ba952795,IKEv2,Main,AES-256-CBC,256,SHA384,31,PSK,Transport,True,28800,0,Low,None
38b4f3d2-2b6d-4972-a86c-7b52f5056c52,IKEv2,Main,AES-256-GCM,256,SHA512,21,RSA-Sig,Transport,False,86400,25,Strong,Perfect Forward Secrecy (PFS) is disabled
5b32c42f-3040-48cd-936f-f79ed04b3cb8,IKEv1,Quick,AES-256-CBC,256,SHA512,1,ECDSA-Sig,Transport,True,28800,50,Moderate,Legacy IKEv1 used; Weak DH group 1
023e40f5-84d6-4a02-87e7-b8f8fbfad54a,IKEv1,Main,DES,56,SHA384,20,PSK,Transport,True,86400,60,Weak,Legacy IKEv1 used; Weak encryption DES
013544b7-676a-4d70-ace2-941ac8bc6bc6,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,5,ECDSA-Sig,Transport,True,28800,31,Strong,Weak DH group 5
30c18faf-3070-4716-a269-4b5594a90e6c,IKEv2,Main,3DES,112,SHA512,14,PSK,Transport,True,3600,44,Moderate,Weak encryption 3DES
542620b7-8c32-4826-9bc7-36cdac178ce3,IKEv1,Aggressive,AES-256-GCM,256,SHA256,2,PSK,Transport,False,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 2; PSK with Aggressive Mode is highly risky; Perfect Forward Secrecy (PFS) is disabled
8df49c45-6c7c-4988-a29b-f737291bb795,IKEv2,Main,3DES,112,SHA512,1,PSK,Tunnel,False,86400,94,Critical,Weak encryption 3DES; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
e016a99f-d671-4390-9223-8510926da9a1,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,20,RSA-Sig,Tunnel,False,3600,47,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
1b9331ff-8d3d-4849-809f-1def28f6261a,IKEv2,Main,AES-128-CBC,128,SHA1,2,RSA-Sig,Tunnel,True,3600,65,Weak,Weak hash SHA1; Weak DH group 2
902169c0-f938-4168-afe4-e55619237462,IKEv2,Main,AES-256-CBC,256,SHA256,21,ECDSA-Sig,Transport,True,86400,2,Low,None
db46794e-4478-4f4f-9322-e518f7b3809d,IKEv2,Main,3DES,112,SHA384,21,PSK,Transport,False,86400,60,Weak,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
0cca86d8-cdb5-4a16-9484-484b48b949e3,IKEv1,Main,3DES,112,SHA1,20,ECDSA-Sig,Transport,False,86400,100,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
3590a522-57eb-4477-b2fd-a4273a96136b,IKEv2,Main,DES,56,SHA384,2,RSA-Sig,Transport,True,28800,72,Weak,Weak encryption DES; Weak DH group 2
a31aa0fa-17ef-4893-b84e-521353b6748f,IKEv2,Main,AES-128-CBC,128,SHA1,14,RSA-Sig,Tunnel,False,86400,46,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
3d4febe8-d72f-4fd3-a2bc-108132bbbbeb,IKEv2,Main,AES-256-CBC,256,SHA1,2,ECDSA-Sig,Transport,True,28800,64,Weak,Weak hash SHA1; Weak DH group 2
46daec46-2295-4c53-ba41-05bd45bdcd07,IKEv2,Main,AES-256-GCM,256,SHA256,14,RSA-Sig,Transport,True,86400,0,Low,None
a9d7efcc-82a5-4557-8d8c-0c1fb402e4bb,IKEv1,Quick,DES,56,SHA512,14,RSA-Sig,Transport,True,3600,63,Weak,Legacy IKEv1 used; Weak encryption DES
c403129f-ec97-46c8-bb64-0f03e9dba55d,IKEv2,Main,3DES,112,SHA512,14,ECDSA-Sig,Tunnel,True,3600,40,Moderate,Weak encryption 3DES
add41a5d-66f0-4e53-a3b4-84152ace40fc,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA384,5,PSK,Transport,True,3600,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 5; PSK with Aggressive Mode is highly risky
de395b51-5e98-453c-81d7-dba03e2a7ea0,IKEv2,Main,AES-256-GCM,256,SHA1,21,ECDSA-Sig,Tunnel,False,86400,50,Moderate,Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
c17cc6e6-cf54-4359-af46-a8082ca670d6,IKEv1,Quick,ChaCha20-Poly1305,256,SHA256,2,PSK,Tunnel,False,28800,75,Weak,Legacy IKEv1 used; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
ff24d58c-73ee-4ac5-b221-0161a33544ff,IKEv2,Main,ChaCha20-Poly1305,256,SHA256,14,RSA-Sig,Transport,False,86400,19,Low,Perfect Forward Secrecy (PFS) is disabled
d2d3da03-06ae-4242-9ee8-9dffadb3f30a,IKEv2,Main,AES-256-GCM,256,SHA256,2,ECDSA-Sig,Tunnel,False,28800,48,Moderate,Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
45afdca1-1578-459e-bec6-41c8d16a2591,IKEv1,Quick,AES-256-GCM,256,SHA512,19,RSA-Sig,Transport,True,3600,16,Low,Legacy IKEv1 used
7f2a87ee-415a-4d8e-93a1-eb318494c600,IKEv2,Main,AES-256-CBC,256,SHA256,2,RSA-Sig,Tunnel,False,86400,45,Moderate,Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
3e16dec3-948f-427c-b474-70b840791dda,IKEv1,Main,DES,56,SHA256,5,RSA-Sig,Tunnel,True,86400,87,Critical,Legacy IKEv1 used; Weak encryption DES; Weak DH group 5
d78aa8ee-2b1a-4918-aae2-3a4271377cad,IKEv2,Main,AES-128-CBC,128,SHA256,20,PSK,Tunnel,False,28800,22,Strong,Perfect Forward Secrecy (PFS) is disabled
7e9223bb-a8c4-4837-96af-e7295b113925,IKEv1,Main,AES-128-CBC,128,SHA1,31,ECDSA-Sig,Tunnel,False,3600,73,Weak,Legacy IKEv1 used; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
e4372ef2-39f0-41d3-8ecd-c94a7b52171b,IKEv1,Quick,3DES,112,SHA512,2,ECDSA-Sig,Transport,False,3600,100,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
df7ce7d9-61ef-4989-b1f1-12915612d3da,IKEv2,Main,3DES,112,SHA1,31,ECDSA-Sig,Transport,True,28800,73,Weak,Weak encryption 3DES; Weak hash SHA1
780f2891-1e37-4042-974f-c4396a0ca98c,IKEv2,Main,AES-256-GCM,256,SHA512,14,PSK,Transport,False,3600,16,Low,Perfect Forward Secrecy (PFS) is disabled
6a172b87-eba2-4d55-85b4-1c5ad407df75,IKEv2,Main,DES,56,SHA256,20,RSA-Sig,Tunnel,True,86400,39,Strong,Weak encryption DES
54da38db-5d8a-4467-80a0-235ce392c341,IKEv2,Main,DES,56,SHA384,2,ECDSA-Sig,Tunnel,False,86400,89,Critical,Weak encryption DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
6fd32691-6508-4644-b989-cfb695966f81,IKEv2,Main,3DES,112,SHA512,14,PSK,Transport,True,86400,42,Moderate,Weak encryption 3DES
361b9dc0-c803-46f4-9465-ac994087df34,IKEv1,Quick,AES-256-GCM,256,MD5,21,ECDSA-Sig,Tunnel,False,86400,68,Weak,Legacy IKEv1 used; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
acd3a14a-13ad-48d3-8b25-835761665348,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,14,RSA-Sig,Transport,True,3600,4,Low,None
861ae254-ee3b-4035-bd3b-f59f43632874,IKEv2,Main,AES-256-GCM,256,MD5,19,PSK,Tunnel,True,3600,29,Strong,Weak hash MD5
cd87565b-aaf8-4643-b6d1-e639164a25ce,IKEv2,Main,3DES,112,SHA1,20,RSA-Sig,Tunnel,True,3600,72,Weak,Weak encryption 3DES; Weak hash SHA1
69e08e84-d73f-41b9-9857-40defa31f9eb,IKEv2,Main,DES,56,SHA512,2,RSA-Sig,Transport,True,3600,68,Weak,Weak encryption DES; Weak DH group 2
47a3517e-5e77-4883-ada7-fdb9041247f1,IKEv2,Main,AES-256-GCM,256,SHA512,5,PSK,Transport,False,3600,46,Moderate,Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
8054ccda-c024-4abc-ad94-221b514d4372,IKEv1,Aggressive,AES-256-CBC,256,SHA1,1,PSK,Transport,True,28800,100,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash SHA1; Weak DH group 1; PSK with Aggressive Mode is highly risky
94e82141-8c6f-4e2a-b841-d3322aa267f3,IKEv2,Main,AES-256-GCM,256,SHA256,14,ECDSA-Sig,Tunnel,True,28800,0,Low,None
2c941f2a-612f-457f-9a53-9474efb73a9c,IKEv2,Main,AES-128-CBC,128,MD5,21,RSA-Sig,Transport,True,86400,32,Strong,Weak hash MD5
c136f7df-5107-443e-af78-38dddb117d91,IKEv1,Aggressive,AES-256-GCM,256,SHA384,14,RSA-Sig,Transport,True,3600,47,Moderate,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks
9c621087-8f40-4f24-8dcc-c1ba714685b0,IKEv2,Main,AES-256-CBC,256,SHA256,1,RSA-Sig,Transport,False,86400,52,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
4162a2e6-27e6-49bc-a306-6db8c6a26ac2,IKEv1,Main,DES,56,SHA1,2,PSK,Tunnel,True,28800,100,Critical,Legacy IKEv1 used; Weak encryption DES; Weak hash SHA1; Weak DH group 2
3c90fdc2-e3de-43c4-8efa-35b49dac0adf,IKEv2,Main,AES-256-CBC,256,SHA256,14,RSA-Sig,Transport,False,3600,25,Strong,Perfect Forward Secrecy (PFS) is disabled
a006030f-b2b5-4159-b652-c26e4f3b6f7b,IKEv2,Main,AES-256-GCM,256,SHA256,21,ECDSA-Sig,Transport,True,28800,0,Low,None
7c1b12fe-ec92-4c56-b5ba-f76715b7948d,IKEv1,Quick,AES-256-CBC,256,SHA512,19,PSK,Transport,True,86400,25,Strong,Legacy IKEv1 used
d6823c71-4d9b-42e6-a048-07f204a40b46,IKEv2,Main,3DES,112,SHA384,19,PSK,Transport,True,28800,40,Moderate,Weak encryption 3DES
a4322305-caf5-4ddc-9e6f-d1e7e787a11d,IKEv2,Main,AES-256-CBC,256,SHA256,1,PSK,Transport,True,3600,26,Strong,Weak DH group 1
e02205cf-d75d-4444-a7dd-e3a9a347d033,IKEv1,Main,ChaCha20-Poly1305,256,SHA1,21,ECDSA-Sig,Transport,True,3600,53,Moderate,Legacy IKEv1 used; Weak hash SHA1
958d9be4-0624-4c1c-b026-3819d77170ed,IKEv2,Main,AES-256-GCM,256,MD5,1,ECDSA-Sig,Tunnel,True,28800,63,Weak,Weak hash MD5; Weak DH group 1
5d51f94a-09f1-4dae-ae2c-024e14725c41,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,1,PSK,Tunnel,False,86400,79,Weak,Weak hash SHA1; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
c86fc741-c119-458c-8fbb-6eee253cba37,IKEv2,Main,AES-128-CBC,128,MD5,31,ECDSA-Sig,Tunnel,False,86400,49,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
3a06e475-1eb7-462a-826e-522c6136740c,IKEv1,Main,AES-128-CBC,128,SHA512,31,ECDSA-Sig,Transport,False,28800,37,Strong,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
a3a4c8f6-ec89-4525-8afd-63e09e6cad4b,IKEv1,Quick,3DES,112,SHA512,14,PSK,Transport,False,86400,85,Critical,Legacy IKEv1 used; Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
025d164d-49d8-410d-b7b9-39d14e263582,IKEv1,Main,DES,56,SHA384,31,PSK,Tunnel,False,3600,77,Weak,Legacy IKEv1 used; Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
316e8177-e45b-4230-96f7-ff25cabeffd7,IKEv2,Main,ChaCha20-Poly1305,256,SHA384,1,PSK,Tunnel,True,28800,30,Strong,Weak DH group 1
62303b6e-e38f-4dc1-af70-26c5ff22fe7f,IKEv2,Main,AES-128-CBC,128,SHA256,1,ECDSA-Sig,Tunnel,False,28800,53,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
45248daa-1764-4b0a-b083-4933d80768fe,IKEv1,Main,DES,56,SHA384,20,ECDSA-Sig,Transport,False,3600,78,Weak,Legacy IKEv1 used; Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
fd1222fb-1bd1-4fec-92c1-edbe902a3de8,IKEv2,Main,AES-256-GCM,256,SHA256,5,PSK,Transport,False,86400,46,Moderate,Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
6ea162f2-c621-49df-a588-4df9244b13aa,IKEv1,Quick,ChaCha20-Poly1305,256,SHA384,31,ECDSA-Sig,Transport,True,3600,18,Low,Legacy IKEv1 used
a2bc8888-a2bd-4dda-b146-9f7f665aebc8,IKEv1,Main,AES-256-CBC,256,SHA256,14,ECDSA-Sig,Tunnel,True,3600,17,Low,Legacy IKEv1 used
6e9e750a-7ef2-4236-b626-356911f1ec27,IKEv1,Aggressive,ChaCha20-Poly1305,256,SHA1,20,RSA-Sig,Transport,False,28800,98,Critical,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
e9f88edb-d984-4f37-9896-c811c87ab32c,IKEv2,Main,ChaCha20-Poly1305,256,SHA1,21,ECDSA-Sig,Tunnel,True,28800,32,Strong,Weak hash SHA1
1f1d19a4-e588-44b4-8d2b-2a3c4bae71fe,IKEv1,Main,3DES,112,MD5,20,ECDSA-Sig,Tunnel,True,86400,85,Critical,Legacy IKEv1 used; Weak encryption 3DES; Weak hash MD5
5a0325da-d82a-4f7c-8d82-d18f166e7865,IKEv1,Quick,AES-128-CBC,128,MD5,21,ECDSA-Sig,Transport,False,86400,70,Weak,Legacy IKEv1 used; Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
7123555e-93dc-40df-9240-ca3bd4021999,IKEv2,Main,3DES,112,SHA384,21,RSA-Sig,Tunnel,False,28800,63,Weak,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
02ac53cc-32ec-49a1-aab6-8e7210873a42,IKEv2,Main,ChaCha20-Poly1305,256,MD5,19,PSK,Tunnel,False,28800,54,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
9756fd70-e634-46ce-afc3-d9004ced32a6,IKEv2,Main,DES,56,SHA256,14,ECDSA-Sig,Tunnel,False,3600,60,Weak,Weak encryption DES; Perfect Forward Secrecy (PFS) is disabled
6c47cf26-07f2-48aa-b39b-52a2ee21233d,IKEv2,Main,AES-256-CBC,256,SHA256,1,PSK,Transport,False,3600,52,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
7583dde0-11c7-4516-9673-ff72252664d3,IKEv1,Quick,DES,56,MD5,21,PSK,Transport,True,28800,93,Critical,Legacy IKEv1 used; Weak encryption DES; Weak hash MD5
c341b3d0-7996-424b-a058-842daccfc82d,IKEv2,Main,AES-256-CBC,256,SHA512,14,ECDSA-Sig,Transport,True,3600,0,Low,None
8f3d67e0-c90e-4ea8-b95c-26eddd17d7d8,IKEv1,Main,AES-256-CBC,256,SHA384,1,RSA-Sig,Transport,False,86400,74,Weak,Legacy IKEv1 used; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
ba90a658-4dda-469b-9055-4bbfa7467031,IKEv2,Main,AES-128-CBC,128,MD5,21,PSK,Tunnel,True,3600,26,Strong,Weak hash MD5
09311384-a772-4a6c-9d1b-76db79518261,IKEv1,Quick,AES-256-CBC,256,SHA1,5,ECDSA-Sig,Transport,True,3600,76,Weak,Legacy IKEv1 used; Weak hash SHA1; Weak DH group 5
f59c7a2a-7f75-41f1-a7ad-3adb2f4200b3,IKEv1,Aggressive,AES-128-CBC,128,SHA256,5,RSA-Sig,Tunnel,True,28800,79,Weak,Legacy IKEv1 used; IKEv1 Aggressive mode vulnerable to offline dictionary attacks; Weak DH group 5
b0a369cc-56c6-48cb-b19b-690bae4f6962,IKEv2,Main,AES-256-GCM,256,SHA512,5,PSK,Transport,False,28800,51,Moderate,Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
66b418c7-02fb-4166-bc9d-3f0d0e3dcd82,IKEv1,Quick,AES-128-CBC,128,SHA512,31,ECDSA-Sig,Transport,True,28800,22,Strong,Legacy IKEv1 used
cd1944ae-85c1-416e-92d5-a6836b12bf4a,IKEv2,Main,ChaCha20-Poly1305,256,SHA512,1,RSA-Sig,Transport,False,28800,53,Moderate,Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
89349996-1496-4cd8-beab-84b386a2d577,IKEv2,Main,DES,56,SHA1,5,PSK,Tunnel,False,86400,100,Critical,Weak encryption DES; Weak hash SHA1; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
29eb13b3-9663-49f6-86ce-f8682e9c86c4,IKEv2,Main,AES-128-CBC,128,SHA512,14,RSA-Sig,Transport,True,86400,1,Low,None
a40e8418-12e5-4417-bfc0-ddf8324df907,IKEv2,Main,3DES,112,SHA384,31,ECDSA-Sig,Tunnel,True,3600,44,Moderate,Weak encryption 3DES
30ee7e86-7dab-43aa-a14e-e523d1cfeba8,IKEv2,Main,AES-256-CBC,256,MD5,31,ECDSA-Sig,Tunnel,False,3600,46,Moderate,Weak hash MD5; Perfect Forward Secrecy (PFS) is disabled
e48c01c6-34eb-4d43-9b42-f928ef0e5696,IKEv1,Main,AES-128-CBC,128,SHA256,19,RSA-Sig,Tunnel,False,28800,37,Strong,Legacy IKEv1 used; Perfect Forward Secrecy (PFS) is disabled
c0825562-e166-4d1f-8195-a846e57af60a,IKEv2,Main,AES-256-CBC,256,SHA512,31,ECDSA-Sig,Transport,False,86400,20,Strong,Perfect Forward Secrecy (PFS) is disabled
2803ca27-4982-4bc8-8352-c7c247e71435,IKEv1,Quick,DES,56,SHA384,5,PSK,Transport,False,86400,100,Critical,Legacy IKEv1 used; Weak encryption DES; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
66c563be-38ac-4ccf-ac1f-f9c56e85d9be,IKEv2,Main,DES,56,SHA512,2,PSK,Tunnel,False,28800,86,Critical,Weak encryption DES; Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
76074f5b-20c0-4cae-a606-bec626264376,IKEv2,Main,DES,56,SHA384,5,ECDSA-Sig,Tunnel,False,28800,92,Critical,Weak encryption DES; Weak DH group 5; Perfect Forward Secrecy (PFS) is disabled
5bf0f346-818c-4b58-bace-d6852f83cb33,IKEv2,Main,AES-256-GCM,256,SHA384,19,PSK,Tunnel,False,3600,22,Strong,Perfect Forward Secrecy (PFS) is disabled
fe920203-9efb-40bf-a8c6-ef9b92d1d44a,IKEv1,Quick,AES-256-CBC,256,SHA256,31,RSA-Sig,Tunnel,True,86400,25,Strong,Legacy IKEv1 used
a2b224c4-5914-42d1-8676-a6062fdfb323,IKEv1,Main,DES,56,SHA384,14,ECDSA-Sig,Tunnel,True,3600,63,Weak,Legacy IKEv1 used; Weak encryption DES
b72de0c8-6a91-4eab-a027-98cb891a3d34,IKEv2,Main,3DES,112,SHA512,20,ECDSA-Sig,Transport,False,86400,60,Weak,Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
b395d420-57bf-4036-81e3-d9df1ef2493a,IKEv2,Main,ChaCha20-Poly1305,256,MD5,14,RSA-Sig,Transport,True,86400,27,Strong,Weak hash MD5
7659b6cb-6c59-4c4f-9dd2-2b4c77b3ae88,IKEv1,Quick,3DES,112,SHA256,31,PSK,Tunnel,True,28800,63,Weak,Legacy IKEv1 used; Weak encryption 3DES
8f60fdfc-4106-4417-abd1-259da53ac2a8,IKEv2,Main,AES-256-GCM,256,SHA256,19,ECDSA-Sig,Tunnel,False,28800,25,Strong,Perfect Forward Secrecy (PFS) is disabled
add11e54-d8b4-4b6d-ad4b-d09657aa8842,IKEv2,Main,3DES,112,MD5,1,ECDSA-Sig,Tunnel,False,86400,100,Critical,Weak encryption 3DES; Weak hash MD5; Weak DH group 1; Perfect Forward Secrecy (PFS) is disabled
09118fd4-9383-4464-9b2b-b6e78cbd97ff,IKEv2,Main,3DES,112,SHA1,20,RSA-Sig,Transport,True,28800,67,Weak,Weak encryption 3DES; Weak hash SHA1
65060764-3df1-4057-ae5b-340aa80cdbb7,IKEv2,Main,AES-256-GCM,256,SHA512,14,ECDSA-Sig,Transport,True,28800,0,Low,None
cd7ac818-db82-4e0b-aad4-9073e56bf42e,IKEv2,Main,AES-128-CBC,128,SHA256,2,ECDSA-Sig,Tunnel,False,3600,51,Moderate,Weak DH group 2; Perfect Forward Secrecy (PFS) is disabled
8b0461ba-5e4a-4ab6-8b94-94fbad8a1deb,IKEv2,Main,AES-256-GCM,256,SHA256,20,ECDSA-Sig,Transport,False,86400,23,Strong,Perfect Forward Secrecy (PFS) is disabled
26e61ed0-28f2-4eb6-a402-2210c6fe5027,IKEv2,Main,3DES,112,SHA1,31,PSK,Tunnel,False,86400,85,Critical,Weak encryption 3DES; Weak hash SHA1; Perfect Forward Secrecy (PFS) is disabled
3d22b0a6-e9e3-45b9-8642-9b08685ed2ff,IKEv2,Main,AES-128-CBC,128,SHA256,14,PSK,Transport,True,3600,0,Low,None
e643c01a-c522-42e3-9ca4-5dd20b920b8e,IKEv1,Quick,3DES,112,SHA256,21,RSA-Sig,Transport,False,3600,83,Critical,Legacy IKEv1 used; Weak encryption 3DES; Perfect Forward Secrecy (PFS) is disabled
